configs,runtime_traj,F1
"{'x0': 0.5928446182250183, 'x1': 0.8442657485810173, 'x2': 0.8579456176227568}",10.079391228999611,-1.709
"{'x0': 0.8472517387841254, 'x1': 0.6235636967859723, 'x2': 0.3843817072926998}",10.079320628999994,-0.166
"{'x0': 0.2975346065444723, 'x1': 0.0567129773174431, 'x2': 0.2726562945801132}",10.079372318999958,-0.949
"{'x0': 0.4776651173213498, 'x1': 0.8121687287754932, 'x2': 0.4799771723750573}",10.079430168999806,-1.659
"{'x0': 0.3927847961008297, 'x1': 0.8360787635373775, 'x2': 0.3373961604172684}",10.079378858999917,-0.569
"{'x0': 0.6481718720511972, 'x1': 0.3682415398405479, 'x2': 0.9571551589530464}",10.079444318999776,-1.905
"{'x0': 0.1403507804126451, 'x1': 0.8700872583584364, 'x2': 0.4736080452737105}",10.079416838999803,-2.474
"{'x0': 0.8009107519796442, 'x1': 0.5204774795512048, 'x2': 0.6788795301189603}",10.079451658999917,-1.758
"{'x0': 0.7206326547259168, 'x1': 0.5820197920751071, 'x2': 0.5373732294490107}",10.079437628999584,-0.679
"{'x0': 0.7586156243223572, 'x1': 0.1059076071877921, 'x2': 0.4736004193466574}",10.079341999000007,-0.208
"{'x0': 0.1863323433267599, 'x1': 0.7369181771289581, 'x2': 0.2165503544243718}",10.079327838999689,-0.097
"{'x0': 0.135218173405452, 'x1': 0.3241410077932141, 'x2': 0.1496748671836831}",10.079403528999592,-0.366
"{'x0': 0.2223213882515876, 'x1': 0.3864889811258619, 'x2': 0.9025984755294046}",10.079360218999682,-2.715
"{'x0': 0.4499499899112276, 'x1': 0.6130634578841324, 'x2': 0.9023485831739844}",10.079384999000013,-3.467
"{'x0': 0.0992803503589738, 'x1': 0.9698090677467488, 'x2': 0.6531400357979377}",10.079366688999926,-2.2
"{'x0': 0.1709095851360451, 'x1': 0.358152166969525, 'x2': 0.7506861412184562}",10.079410528999688,-2.267
"{'x0': 0.6078306687154678, 'x1': 0.3250472290083525, 'x2': 0.0384254264727347}",10.079347958999731,-0.114
"{'x0': 0.634274057957335, 'x1': 0.9589492686245203, 'x2': 0.6527903170054908}",10.079335758999605,-1.082
"{'x0': 0.6350588736035638, 'x1': 0.9952995676778876, 'x2': 0.5818503294385343}",5.074302478999925,-1.145
"{'x0': 0.4143685882263688, 'x1': 0.4746975022884129, 'x2': 0.6235101011318682}",10.079422918999626,-1.374
"{'x0': 0.3380076148388917, 'x1': 0.6747523222590207, 'x2': 0.3172017420692961}",10.079299429000002,-0.361
"{'x0': 0.778345482025909, 'x1': 0.949571053450742, 'x2': 0.6625268669500443}",10.07931325899972,-0.725
"{'x0': 0.0135716356121098, 'x1': 0.6228460955466695, 'x2': 0.6736596308357894}",10.079457898999864,-2.39
"{'x0': 0.9719450024996658, 'x1': 0.878193471347177, 'x2': 0.5096243767199001}",10.07939733899957,-0.335
"{'x0': 0.0557146937016063, 'x1': 0.4511592145209281, 'x2': 0.0199876654087587}",10.07935359899966,-0.039
"{'x0': 0.4417109212488453, 'x1': 0.9795867288127283, 'x2': 0.3594444639693215}",20.32715204299984,-0.613
"{'x0': 0.4808935308361628, 'x1': 0.6886611828057704, 'x2': 0.8804758892525955}",20.32720269299989,-3.155
"{'x0': 0.9182354663621448, 'x1': 0.2168221376275428, 'x2': 0.5651888666048753}",15.21219780399997,-0.281
"{'x0': 0.865102561305385, 'x1': 0.5089689606670145, 'x2': 0.9167229540194608}",20.32719411299968,-3.164
"{'x0': 0.9211576102371998, 'x1': 0.0831124926306023, 'x2': 0.2777185612810324}",15.212177204,-0.395
"{'x0': 0.0093567048565326, 'x1': 0.842342079667731, 'x2': 0.6471741401875555}",20.32721701299988,-2.618
"{'x0': 0.8413861191973544, 'x1': 0.2647301642834496, 'x2': 0.397820752758629}",15.21221522399992,-0.266
"{'x0': 0.5528214798875715, 'x1': 0.1649404602418841, 'x2': 0.36980809274834}",20.327220592999765,-0.652
"{'x0': 0.1464417627291122, 'x1': 0.5696184059233067, 'x2': 0.7037372792899163}",20.327180452999983,-2.588
"{'x0': 0.2884764370485286, 'x1': 0.433288061982044, 'x2': 0.7561066938650409}",20.327208262999648,-2.795
"{'x0': 0.3960982754233623, 'x1': 0.896038387509077, 'x2': 0.6389210762313129}",20.32724015299982,-2.123
"{'x0': 0.8915544372256771, 'x1': 0.6800555694634123, 'x2': 0.449197738218372}",15.212223073999668,-0.276
"{'x0': 0.978570928420717, 'x1': 0.1162019096123944, 'x2': 0.7670237035587267}",20.32723290299964,-0.633
"{'x0': 0.4118201389648447, 'x1': 0.675439081200236, 'x2': 0.249796275654978}",20.327236502999767,-0.138
"{'x0': 0.3132183319459509, 'x1': 0.965416220519927, 'x2': 0.5884650850687494}",20.327185042999645,-2.414
"{'x0': 0.6596684120694128, 'x1': 0.5332062539166482, 'x2': 0.2305330235063298}",20.32719830299993,-0.148
"{'x0': 0.3948692934502291, 'x1': 0.6188085645913571, 'x2': 0.474867515408942}",15.212206513999718,-1.112
"{'x0': 0.4701321892557651, 'x1': 0.7160745312286432, 'x2': 0.2879910043632805}",20.327189432999603,-0.214
"{'x0': 0.3834622250349478, 'x1': 0.7491698371527247, 'x2': 0.878452190276042}",20.327175602999887,-2.666
"{'x0': 0.1028633586934382, 'x1': 0.0923738894608982, 'x2': 0.3540466620838102}",15.198321081999891,-0.645
"{'x0': 0.5518162591332588, 'x1': 0.033625093498832, 'x2': 0.9689617652602736}",20.32721310299985,-0.171
"{'x0': 0.3209972413734975, 'x1': 0.2212626851837827, 'x2': 0.1412639049258967}",20.327225043,-0.553
"{'x0': 0.0972599270631738, 'x1': 0.9840422413641464, 'x2': 0.2603409275874047}",20.3272292329998,-0.198
"{'x0': 0.5370225213757797, 'x1': 0.4479261718707299, 'x2': 0.099569089110811}",20.32716337299962,-0.133
"{'x0': 0.352311661200533, 'x1': 0.4692491739902421, 'x2': 0.8411401297855995}",20.32716953299996,-3.583
"{'x0': 0.9046477442095134, 'x1': 0.0375593838281402, 'x2': 0.5083154485788909}",30.46244418099968,-0.103
"{'x0': 0.1668475130484996, 'x1': 0.7790510196090357, 'x2': 0.8649332956024927}",30.46237868199978,-2.458
"{'x0': 0.4113967237554545, 'x1': 0.1399725854932016, 'x2': 0.0332223852661772}",30.46242335099987,-0.191
"{'x0': 0.9825749598251936, 'x1': 0.3732907507832548, 'x2': 0.4200753697906106}",30.462414991999594,-0.125
"{'x0': 0.0505881150542372, 'x1': 0.3654961062634103, 'x2': 0.0166279737338672}",30.462395191999804,-0.06
"{'x0': 0.2307423354067956, 'x1': 0.7649116989968572, 'x2': 0.9441235194354546}",30.462399071999695,-2.076
"{'x0': 0.7499992487701004, 'x1': 0.3394038194495186, 'x2': 0.4895489368910937}",30.460943316999877,-0.248
"{'x0': 0.3389851167797783, 'x1': 0.1794902609178557, 'x2': 0.1709865986831314}",30.462458800999684,-0.726
"{'x0': 0.4634509773844829, 'x1': 0.8745729576449965, 'x2': 0.9441197509175636}",30.46239150199972,-1.186
"{'x0': 0.608252865854013, 'x1': 0.5966554062950531, 'x2': 0.7836442453018885}",30.46236889199963,-3.212
"{'x0': 0.5000262977293014, 'x1': 0.0503700567575438, 'x2': 0.6990980747185112}",30.462402871999984,-0.311
"{'x0': 0.9923963988886326, 'x1': 0.2672625378814782, 'x2': 0.6790906156274139}",30.46245158099964,-1.013
"{'x0': 0.8642814426862446, 'x1': 0.7508442456284316, 'x2': 0.9644897677894309}",30.46243601099968,-1.821
"{'x0': 0.5542424350844403, 'x1': 0.2123904988903086, 'x2': 0.2224432243868187}",30.46241042199972,-0.776
"{'x0': 0.2187493737367718, 'x1': 0.569573534574738, 'x2': 0.4521090350334257}",30.462358231999588,-0.935
"{'x0': 0.9702366830961006, 'x1': 0.6805446911927795, 'x2': 0.0852955658587005}",30.4623745519998,-0.006
"{'x0': 0.0564183327139662, 'x1': 0.4878377043589642, 'x2': 0.8810045622016749}",30.462427510999987,-3.611
"{'x0': 0.9764043865930424, 'x1': 0.6176579160958802, 'x2': 0.5424987750103974}",30.462447870999767,-0.412
"{'x0': 0.8546135803107144, 'x1': 0.7438345453097878, 'x2': 0.4785963256187501}",30.462455331,-0.45
"{'x0': 0.6770815740270854, 'x1': 0.6070450611164516, 'x2': 0.7146969362373571}",30.46244026099976,-2.259
"{'x0': 0.4694971830911709, 'x1': 0.4560146232178672, 'x2': 0.9064180870601712}",30.462431750999716,-3.178
"{'x0': 0.1372204200971946, 'x1': 0.2292193230865794, 'x2': 0.8815853992105808}",30.462419190999757,-1.38
"{'x0': 0.9044249756892316, 'x1': 0.6457845985018992, 'x2': 0.3246829720664653}",30.4623869119996,-0.08
"{'x0': 0.5197111936582762, 'x1': 5.535686500857118e-05, 'x2': 0.3118602206821891}",30.46238274199959,-0.768
"{'x0': 0.4254515379521759, 'x1': 0.8853376596095855, 'x2': 0.6798794564067695}",30.462406782000016,-1.809
"{'x0': 0.456129772122862, 'x1': 0.4834086165987526, 'x2': 0.7887394275320365}",40.684424132,-3.319
"{'x0': 0.2294418344710453, 'x1': 0.8802976031150046, 'x2': 0.3136923925080297}",35.679542920999666,-0.506
"{'x0': 0.9574508556589536, 'x1': 0.4717515708928012, 'x2': 0.7115838170608139}",40.6844889719996,-2.091
"{'x0': 0.1536943050077964, 'x1': 0.7304421765667943, 'x2': 0.6462644373146849}",40.68441411200001,-2.601
"{'x0': 0.2148807367505781, 'x1': 0.1864582194893385, 'x2': 0.8075802688587874}",40.6844368119996,-1.14
"{'x0': 0.7470794701392341, 'x1': 0.6748473459286921, 'x2': 0.276893750817091}",40.68446014199981,-0.088
"{'x0': 0.1749088743095075, 'x1': 0.704474258393494, 'x2': 0.4631501999901332}",40.68440331199963,-1.782
"{'x0': 0.8404285325354325, 'x1': 0.2048657621804457, 'x2': 0.1649588680867573}",35.679523740999684,-0.347
"{'x0': 0.124833057490086, 'x1': 0.7220806624027486, 'x2': 0.0304529649416003}",40.68444549199967,-0.005
"{'x0': 0.7469942401995034, 'x1': 0.0925961651185135, 'x2': 0.2174504927055718}",40.68444900199984,-0.601
"{'x0': 0.7492544170632397, 'x1': 0.7316937564646905, 'x2': 0.0456146371508864}",40.68443239199996,-0.004
"{'x0': 0.2091570294808411, 'x1': 0.2869150433006046, 'x2': 0.6772633053384269}",35.679551610999624,-1.181
"{'x0': 0.0630382896693767, 'x1': 0.5556492427701452, 'x2': 0.0092400734865407}",40.684452661999785,-0.015
"{'x0': 0.8330380975093908, 'x1': 0.984329434348122, 'x2': 0.7034947841347021}",40.68444162199967,-0.521
"{'x0': 0.1816312004920487, 'x1': 0.5123934632959037, 'x2': 0.5804471371881301}",40.68447831200001,-1.35
"{'x0': 0.7875421559550259, 'x1': 0.6064754600685757, 'x2': 0.2184028548119228}",40.68447119199982,-0.063
"{'x0': 0.4551688151933373, 'x1': 0.8788697417774708, 'x2': 0.4922682415051587}",40.684492901999874,-1.887
"{'x0': 0.7155611574590398, 'x1': 0.4861595603111976, 'x2': 0.708548150020003}",40.68448534199979,-2.194
"{'x0': 0.49814022550747, 'x1': 0.8445500794719424, 'x2': 0.1943422229429832}",40.684456461999616,-0.042
"{'x0': 0.7733260096105699, 'x1': 0.9742586638572328, 'x2': 0.862309777350283}",40.684419402,-0.688
"{'x0': 0.7804266511040134, 'x1': 0.985032278883236, 'x2': 0.753569606672163}",40.68442840199987,-0.581
"{'x0': 0.0040481063684263, 'x1': 0.2694794339581177, 'x2': 0.4104921380944569}",40.68448170199963,-0.345
"{'x0': 0.4282238321164081, 'x1': 0.2978418185550563, 'x2': 0.4011323415586276}",40.684463351999966,-0.472
"{'x0': 0.1206569911861197, 'x1': 0.9806996740240193, 'x2': 0.406120492981311}",40.68447480199984,-1.379
"{'x0': 0.5692107600936255, 'x1': 0.3436055031480987, 'x2': 0.7888727777194641}",40.68446666199998,-2.39
"{'x0': 0.2065946070752694, 'x1': 0.8472753225073781, 'x2': 0.6813591290967357}",45.92172259699964,-2.349
"{'x0': 0.1783673493103171, 'x1': 0.069859017339346, 'x2': 0.0096881707967958}",45.90751667599989,-0.12
"{'x0': 0.8920496580813289, 'x1': 0.1334652095813622, 'x2': 0.7791919742513885}",45.921712157,-0.741
"{'x0': 0.8771309658812383, 'x1': 0.0934594564441173, 'x2': 0.4263058803232388}",45.921692416999576,-0.225
